u,v,score
14,20,-23.06358
36,192,-23.064157
55,158,-23.064177
108,184,-23.06463
106,120,-23.06536
110,176,-23.066225
34,107,-23.068132
15,145,-23.068354
126,134,-23.068457
51,124,-23.068727
51,147,-23.070429
14,147,-23.071104
7,16,-23.071445
3,25,-23.071573
160,161,-23.071772
68,140,-23.074245
135,184,-23.074923
90,96,-23.07524
55,57,-23.075342
19,42,-23.079535
170,192,-23.081015
12,151,-23.081121
30,143,-23.08187
20,152,-23.082125
55,141,-23.082668
53,127,-23.082857
33,187,-23.082973
25,153,-23.083387
20,29,-23.083836
33,163,-23.0843
109,162,-23.084532
98,154,-23.084814
12,157,-23.085466
4,25,-23.08563
98,132,-23.086035
82,136,-23.086494
36,113,-23.0883
29,50,-23.088423
100,110,-23.089628
56,120,-23.090868
81,105,-23.091612
111,185,-23.09297
113,187,-23.093317
44,156,-23.093754
73,129,-23.094213
7,79,-23.09429
34,147,-23.094967
79,140,-23.09588
53,128,-23.09851
2,133,-23.099836
162,191,-23.100657
98,179,-23.100836
55,126,-23.100979
54,152,-23.102686
12,110,-23.102884
104,159,-23.102911
50,58,-23.103176
107,124,-23.103222
44,153,-23.103262
58,158,-23.104176
155,172,-23.104567
14,113,-23.105293
82,144,-23.106012
44,59,-23.107235
20,56,-23.1078
131,147,-23.107882
96,105,-23.107885
23,70,-23.107908
9,151,-23.108622
113,159,-23.109808
102,158,-23.110518
60,110,-23.110603
131,151,-23.110788
34,149,-23.110914
65,105,-23.111898
16,103,-23.112892
14,107,-23.1132
82,161,-23.11437
151,177,-23.114656
50,102,-23.11494
33,129,-23.115583
103,149,-23.116072
29,144,-23.116882
120,132,-23.119692
129,150,-23.119825
131,155,-23.120241
144,179,-23.120611
125,144,-23.12104
106,136,-23.121431
51,165,-23.122156
67,100,-23.12409
44,73,-23.125051
17,18,-23.1253
120,133,-23.127527
16,170,-23.129635
151,155,-23.13058
5,174,-23.130709
91,111,-23.132048
32,120,-23.133331
126,181,-23.133837
133,189,-23.134705
20,188,-23.135101
12,172,-23.135294
105,161,-23.135458
44,55,-23.136122
142,160,-23.137875
162,180,-23.13827
96,115,-23.139097
53,125,-23.139715
158,180,-23.141417
39,48,-23.141651
3,144,-23.142197
6,188,-23.142477
30,154,-23.142727
169,185,-23.143427
151,175,-23.144873
69,91,-23.145163
141,184,-23.145956
127,136,-23.146746
57,110,-23.146866
20,159,-23.146872
44,103,-23.147825
75,105,-23.14967
112,151,-23.149868
67,79,-23.153898
129,187,-23.154844
9,180,-23.15486
108,172,-23.15596
17,178,-23.156584
79,152,-23.15719
32,104,-23.16005
69,130,-23.160208
133,164,-23.16081
99,136,-23.160824
15,154,-23.161448
39,62,-23.162634
98,111,-23.162941
135,156,-23.163546
73,175,-23.16382
42,73,-23.166298
34,175,-23.16667
20,109,-23.167534
69,135,-23.167696
12,182,-23.167898
100,187,-23.167948
126,166,-23.168985
124,149,-23.169113
57,112,-23.1693
136,145,-23.170889
9,175,-23.17261
73,184,-23.173006
117,139,-23.173544
14,136,-23.173594
12,51,-23.174253
149,172,-23.17433
59,73,-23.175718
52,115,-23.175747
58,141,-23.176636
42,160,-23.177664
4,151,-23.17811
52,90,-23.179518
100,102,-23.180197
135,140,-23.182013
42,67,-23.182438
100,163,-23.183165
124,145,-23.186323
141,151,-23.186407
133,192,-23.187386
5,158,-23.187746
149,166,-23.187826
149,182,-23.18825
57,109,-23.1891
6,56,-23.189844
47,190,-23.191286
22,144,-23.192583
20,122,-23.192858
133,136,-23.19303
51,107,-23.193144
46,47,-23.193384
25,55,-23.194244
98,191,-23.194407
47,143,-23.19604
107,113,-23.196756
138,162,-23.197111
71,132,-23.197214
51,175,-23.197245
143,185,-23.199041
38,182,-23.19925
126,152,-23.200014
51,155,-23.200066
42,122,-23.200645
12,174,-23.20092
60,89,-23.201017
83,189,-23.20108
172,177,-23.202776
20,74,-23.203085
50,160,-23.203142
133,135,-23.203672
53,191,-23.20487
50,83,-23.20535
135,150,-23.205462
51,187,-23.205727
68,102,-23.206285
68,150,-23.206907
65,82,-23.20804
109,144,-23.208193
147,153,-23.20886
44,177,-23.20991
5,109,-23.210474
50,103,-23.2105
115,120,-23.211044
54,184,-23.211996
113,156,-23.213087
42,56,-23.213398
30,146,-23.213594
30,74,-23.214571
6,134,-23.216007
67,113,-23.21747
22,50,-23.21987
130,169,-23.220074
65,115,-23.220156
109,149,-23.220547
103,120,-23.220606
6,177,-23.22185
133,178,-23.221851
57,184,-23.223978
34,176,-23.22465
157,177,-23.226328
124,184,-23.226748
111,178,-23.228403
9,157,-23.22941
17,162,-23.229563
88,137,-23.22957
106,189,-23.229895
98,115,-23.230663
22,60,-23.230719
138,189,-23.231462
32,136,-23.231647
42,182,-23.232008
29,104,-23.232477
138,161,-23.2327
138,164,-23.232916
79,102,-23.233784
106,178,-23.235508
122,158,-23.23652
89,162,-23.237501
55,144,-23.239246
8,28,-23.241156
68,90,-23.241957
47,137,-23.242107
162,175,-23.242517
8,76,-23.242998
39,41,-23.24304
113,153,-23.243048
143,189,-23.243095
14,79,-23.243656
39,93,-23.24399
150,177,-23.244543
30,128,-23.245214
12,153,-23.245472
99,104,-23.245516
188,192,-23.245844
104,173,-23.246016
34,44,-23.246029
0,97,-23.247263
12,124,-23.24774
83,178,-23.247877
13,189,-23.250067
91,146,-23.250181
137,142,-23.250729
6,89,-23.250788
68,69,-23.25231
47,117,-23.25564
99,130,-23.256884
56,57,-23.258976
5,144,-23.25948
71,137,-23.26072
16,180,-23.260908
126,187,-23.261063
111,161,-23.261341
129,172,-23.261423
156,177,-23.26246
73,177,-23.263008
6,170,-23.26361
46,168,-23.264112
20,125,-23.264204
145,162,-23.265442
157,172,-23.26774
15,151,-23.267899
107,135,-23.267942
2,159,-23.269068
145,158,-23.269354
29,126,-23.26959
9,42,-23.269636
39,80,-23.269869
108,187,-23.270018
149,156,-23.270884
129,157,-23.271166
39,121,-23.27134
144,154,-23.271372
6,83,-23.271524
12,112,-23.27197
14,149,-23.272026
174,180,-23.272078
98,188,-23.275055
56,161,-23.275335
30,109,-23.27597
154,162,-23.276308
98,160,-23.276709
39,43,-23.276924
126,150,-23.277052
71,105,-23.277525
19,104,-23.277872
20,89,-23.278143
17,104,-23.27897
83,185,-23.280544
6,184,-23.28322
33,181,-23.283518
4,60,-23.285114
105,139,-23.285967
103,162,-23.286005
153,172,-23.286253
68,188,-23.286877
39,78,-23.28787
54,118,-23.291548
55,113,-23.291662
152,158,-23.292639
146,178,-23.293581
33,112,-23.294577
136,154,-23.29476
53,151,-23.294882
44,184,-23.29502
12,158,-23.295744
151,187,-23.295835
60,112,-23.296112
44,124,-23.296175
144,159,-23.296675
20,58,-23.29682
6,12,-23.296843
24,115,-23.297255
130,146,-23.297289
60,153,-23.2982
34,126,-23.299227
6,131,-23.299322
58,189,-23.299994
68,181,-23.300364
102,113,-23.301092
13,162,-23.301142
18,106,-23.301537
20,82,-23.301828
1,39,-23.302532
151,184,-23.303066
33,147,-23.303686
117,168,-23.303759
109,161,-23.30575
104,132,-23.306147
97,161,-23.306149
68,153,-23.307348
110,135,-23.307655
124,157,-23.307722
146,189,-23.308624
2,19,-23.30896
20,115,-23.309282
2,134,-23.309763
42,89,-23.311312
16,22,-23.312117
6,58,-23.31267
19,185,-23.312756
111,130,-23.313242
69,88,-23.313515
108,149,-23.31355
44,182,-23.313658
157,176,-23.314869
30,125,-23.315176
51,157,-23.315674
16,179,-23.317411
132,136,-23.31804
25,145,-23.318129
29,57,-23.319738
81,115,-23.32015
22,113,-23.320171
14,151,-23.321032
49,54,-23.321827
60,145,-23.32395
8,86,-23.324295
20,99,-23.324884
4,16,-23.324886
57,153,-23.326637
79,172,-23.326641
89,158,-23.326933
124,129,-23.327003
97,130,-23.327131
130,191,-23.327578
141,175,-23.327723
20,160,-23.330143
100,182,-23.33027
44,172,-23.331312
18,99,-23.3316
30,173,-23.334894
6,13,-23.335058
57,182,-23.336348
90,142,-23.337687
53,118,-23.339148
73,155,-23.340643
135,154,-23.341444
73,187,-23.341635
54,106,-23.342913
15,187,-23.34303
54,90,-23.343578
108,158,-23.34369
55,157,-23.343775
97,178,-23.343834
4,113,-23.345133
97,120,-23.345924
118,130,-23.34765
2,190,-23.347803
108,131,-23.348463
34,157,-23.348864
65,127,-23.35032
141,150,-23.351248
6,187,-23.35314
81,106,-23.35387
159,192,-23.355032
34,158,-23.355146
103,161,-23.355665
65,143,-23.355951
30,90,-23.356222
54,99,-23.357988
20,169,-23.358286
42,172,-23.358572
42,74,-23.359205
4,126,-23.35929
14,161,-23.360611
30,32,-23.360884
14,120,-23.362213
3,16,-23.362307
44,157,-23.363592
68,163,-23.364697
132,142,-23.368515
100,166,-23.369017
51,180,-23.369715
38,97,-23.369831
103,126,-23.370544
132,185,-23.372301
169,192,-23.372862
91,190,-23.372965
18,173,-23.37335
120,128,-23.374496
38,106,-23.374918
126,175,-23.378248
97,189,-23.37867
32,91,-23.378904
65,190,-23.379257
91,128,-23.38016
18,118,-23.380945
6,140,-23.38152
23,143,-23.383162
73,149,-23.383196
58,104,-23.383345
36,164,-23.385294
38,170,-23.385767
59,158,-23.385807
154,158,-23.386545
89,100,-23.386868
16,150,-23.387072
153,157,-23.387228
164,190,-23.388304
44,180,-23.388826
12,44,-23.389257
91,118,-23.38992
65,137,-23.390734
131,144,-23.391493
34,50,-23.39157
134,189,-23.391756
71,190,-23.391867
13,141,-23.392973
73,124,-23.395033
53,90,-23.395658
73,79,-23.3963
14,112,-23.397882
125,130,-23.39822
147,187,-23.39916
57,179,-23.401775
49,136,-23.40196
14,50,-23.402658
22,98,-23.404383
0,191,-23.4061
59,130,-23.406853
107,108,-23.406988
144,151,-23.407698
111,162,-23.408884
2,111,-23.408976
44,155,-23.409286
42,132,-23.410715
5,147,-23.412033
13,192,-23.412336
138,185,-23.414862
12,73,-23.41504
74,79,-23.41539
18,111,-23.415808
4,177,-23.416191
176,187,-23.416891
25,176,-23.416924
101,173,-23.416985
147,175,-23.417446
136,160,-23.41752
34,155,-23.417847
107,174,-23.417986
172,180,-23.421041
20,49,-23.421501
44,113,-23.421564
130,132,-23.421701
128,162,-23.42199
13,16,-23.422228
2,99,-23.423077
2,82,-23.423616
69,192,-23.424505
30,99,-23.427732
42,131,-23.428385
30,83,-23.4291
14,51,-23.429167
4,108,-23.430494
53,58,-23.431448
18,160,-23.43196
39,186,-23.43246
50,155,-23.432749
16,56,-23.433565
53,181,-23.43403
69,164,-23.434275
130,133,-23.434496
29,135,-23.435429
69,178,-23.436998
122,176,-23.43754
30,36,-23.439621
125,136,-23.439716
13,113,-23.440582
2,118,-23.44152
112,157,-23.441906
70,168,-23.44201
55,68,-23.442629
67,158,-23.443022
138,192,-23.444159
8,123,-23.445784
60,122,-23.447126
42,55,-23.44746
7,50,-23.447992
90,104,-23.449026
100,169,-23.449896
57,150,-23.450388
6,166,-23.450466
7,98,-23.45049
106,130,-23.450563
5,60,-23.451271
173,178,-23.451292
38,169,-23.451591
6,103,-23.452219
16,133,-23.452368
31,99,-23.452656
17,20,-23.452814
118,161,-23.452913
102,185,-23.453718
56,68,-23.454
42,179,-23.45418
127,161,-23.455256
56,158,-23.455633
74,162,-23.45585
42,156,-23.455996
6,51,-23.45698
18,143,-23.457117
34,42,-23.458212
32,53,-23.459301
113,131,-23.459436
13,79,-23.45962
57,156,-23.461655
50,122,-23.46224
58,136,-23.462324
130,170,-23.462389
135,180,-23.463911
5,141,-23.464247
173,185,-23.46483
16,110,-23.464865
5,175,-23.466673
53,190,-23.467497
149,175,-23.468319
140,178,-23.471426
61,77,-23.472393
42,125,-23.47307
3,162,-23.474474
51,100,-23.475262
34,141,-23.475428
44,107,-23.47605
55,124,-23.47741
3,30,-23.477774
20,175,-23.477903
2,188,-23.47846
120,127,-23.47857
161,187,-23.48015
19,136,-23.480253
133,161,-23.480505
77,95,-23.481009
30,191,-23.481466
15,107,-23.481516
21,148,-23.481623
65,191,-23.482195
49,130,-23.48279
53,59,-23.483551
50,152,-23.485426
16,145,-23.486319
104,181,-23.487108
57,134,-23.487247
144,153,-23.487667
111,164,-23.487806
135,191,-23.489256
91,132,-23.490896
135,187,-23.492674
17,135,-23.493301
52,137,-23.496159
5,112,-23.497099
60,176,-23.497232
127,135,-23.497377
49,96,-23.499903
125,162,-23.501291
18,32,-23.501308
120,179,-23.501345
135,182,-23.502436
14,153,-23.502577
91,173,-23.50268
135,166,-23.503176
14,150,-23.503996
141,153,-23.504667
128,185,-23.505491
173,189,-23.508211
23,115,-23.50834
89,192,-23.509394
161,179,-23.511473
136,159,-23.511507
44,50,-23.511702
151,176,-23.511719
12,136,-23.512304
83,104,-23.512604
190,192,-23.513437
19,71,-23.513483
130,160,-23.513983
141,182,-23.51451
19,130,-23.515162
57,175,-23.516016
79,156,-23.516733
68,174,-23.519434
38,132,-23.52009
127,130,-23.520617
54,127,-23.521358
42,103,-23.522718
68,179,-23.523033
108,112,-23.525156
162,170,-23.526354
54,82,-23.526922
59,144,-23.527012
50,145,-23.527208
77,87,-23.527395
110,141,-23.527493
82,135,-23.533499
7,18,-23.533587
3,149,-23.533844
88,97,-23.53449
6,145,-23.534712
141,156,-23.536428
55,60,-23.537409
113,150,-23.538252
22,30,-23.539623
113,184,-23.539831
47,105,-23.540438
71,160,-23.540592
7,52,-23.540722
151,174,-23.541147
59,162,-23.54128
130,165,-23.541338
6,49,-23.541452
79,122,-23.541796
36,91,-23.543318
68,159,-23.545366
31,173,-23.550198
111,136,-23.550467
118,178,-23.55134
33,113,-23.552008
34,104,-23.552832
8,66,-23.554392
3,136,-23.554895
50,184,-23.555574
158,169,-23.555748
89,149,-23.556486
104,170,-23.557053
5,42,-23.558428
164,173,-23.558458
5,129,-23.558533
170,178,-23.560743
182,185,-23.562723
50,181,-23.562933
3,6,-23.563465
136,152,-23.56407
124,177,-23.564533
54,83,-23.564688
5,131,-23.565325
60,129,-23.566343
147,172,-23.567488
120,160,-23.567785
79,109,-23.568258
22,100,-23.568707
73,174,-23.568768
165,177,-23.568779
6,125,-23.568897
30,49,-23.570906
79,184,-23.571165
30,169,-23.5714
20,179,-23.572603
42,59,-23.572943
67,126,-23.573175
106,142,-23.573193
150,155,-23.573505
73,107,-23.574244
91,133,-23.574621
124,165,-23.57577
124,172,-23.577662
53,163,-23.577993
20,55,-23.578077
128,178,-23.579542
50,55,-23.579876
14,174,-23.579908
111,192,-23.58079
59,100,-23.580944
152,161,-23.581022
30,118,-23.582119
79,125,-23.583616
103,135,-23.584341
108,174,-23.584745
120,175,-23.584787
104,154,-23.585712
98,118,-23.58579
91,138,-23.58587
17,88,-23.58615
108,141,-23.587225
153,177,-23.587578
82,178,-23.58771
36,104,-23.587942
89,178,-23.588163
6,102,-23.588633
38,138,-23.588888
68,191,-23.589373
122,126,-23.589857
9,126,-23.590893
20,59,-23.59096
107,155,-23.590975
12,100,-23.59114
6,156,-23.591406
145,161,-23.591452
47,69,-23.59279
125,149,-23.592897
51,68,-23.593082
13,30,-23.593231
98,170,-23.593256
144,172,-23.593472
53,140,-23.59367
65,173,-23.594023
152,162,-23.594105
6,29,-23.594116
68,134,-23.594316
31,127,-23.595278
135,175,-23.596422
110,155,-23.596632
141,155,-23.597239
176,180,-23.599157
120,173,-23.599451
9,33,-23.599558
74,130,-23.599726
71,143,-23.60032
44,108,-23.600958
113,172,-23.601141
20,170,-23.601206
3,161,-23.601301
25,172,-23.601889
2,163,-23.601995
38,160,-23.602892
0,115,-23.603071
4,149,-23.60345
107,177,-23.603626
7,30,-23.604336
54,173,-23.604506
49,161,-23.604887
126,131,-23.605066
0,154,-23.6053
107,151,-23.605394
34,79,-23.605696
99,101,-23.606739
51,79,-23.607683
68,182,-23.607933
57,108,-23.608461
157,174,-23.609259
111,142,-23.611486
159,162,-23.61154
74,136,-23.611555
82,120,-23.612288
36,130,-23.612303
51,53,-23.612354
44,100,-23.614027
108,147,-23.615143
17,185,-23.615877
16,29,-23.616482
53,150,-23.616955
100,149,-23.61719
77,119,-23.6178
14,158,-23.617952
57,122,-23.618711
101,137,-23.619257
60,73,-23.61941
124,180,-23.61962
60,124,-23.619772
47,146,-23.620266
23,105,-23.62159
16,82,-23.622223
126,184,-23.622385
4,73,-23.622568
44,51,-23.62374
151,157,-23.625532
49,65,-23.626669
7,20,-23.626799
79,89,-23.628092
141,158,-23.62821
17,120,-23.628323
50,175,-23.62911
59,136,-23.62932
120,122,-23.62933
13,158,-23.631361
68,176,-23.63356
13,18,-23.634897
30,103,-23.635426
138,178,-23.635534
151,172,-23.635859
79,145,-23.636295
75,137,-23.636572
12,120,-23.639038
136,184,-23.639826
69,189,-23.641169
16,67,-23.643194
47,90,-23.644415
29,120,-23.644604
71,90,-23.645487
162,188,-23.645895
145,149,-23.646315
136,138,-23.646646
135,152,-23.647371
44,79,-23.647676
181,185,-23.650213
120,154,-23.650442
88,181,-23.65093
88,111,-23.651482
54,133,-23.651987
162,169,-23.652252
53,55,-23.653292
136,179,-23.653433
42,124,-23.654202
165,176,-23.655859
155,187,-23.656792
50,125,-23.658026
6,59,-23.658861
82,104,-23.65925
99,161,-23.660418
31,106,-23.660528
18,90,-23.661943
15,103,-23.662354
125,161,-23.66271
25,144,-23.664026
13,50,-23.664352
139,190,-23.664503
19,31,-23.665703
14,65,-23.666416
18,170,-23.667032
73,165,-23.668785
8,35,-23.66989
16,188,-23.66993
75,115,-23.669931
2,170,-23.67019
23,32,-23.670694
13,178,-23.670893
57,152,-23.671663
98,159,-23.671944
99,120,-23.673603
110,149,-23.673872
32,65,-23.674675
16,156,-23.675558
29,189,-23.676588
49,120,-23.677042
118,164,-23.677856
115,139,-23.678293
3,50,-23.678314
57,151,-23.680212
18,102,-23.680256
110,124,-23.681002
166,192,-23.681814
9,144,-23.682568
128,192,-23.682697
2,90,-23.68302
25,67,-23.684788
16,55,-23.685366
107,141,-23.68646
74,120,-23.68668
100,156,-23.686762
32,178,-23.686956
107,172,-23.687426
153,155,-23.687754
68,145,-23.68803
88,146,-23.688305
31,146,-23.688364
12,104,-23.688414
149,184,-23.688929
22,158,-23.690294
83,130,-23.690939
73,151,-23.691145
126,151,-23.691801
6,34,-23.691828
165,172,-23.69291
44,129,-23.692917
69,96,-23.69367
21,37,-23.69609
38,83,-23.696272
23,90,-23.697435
56,104,-23.697462
3,142,-23.699202
79,108,-23.699492
76,77,-23.699825
49,98,-23.700407
53,179,-23.700865
53,109,-23.70333
39,64,-23.703497
42,175,-23.703718
155,157,-23.703959
42,149,-23.704254
29,192,-23.70453
4,68,-23.704645
112,155,-23.707476
140,192,-23.707636
33,153,-23.707823
3,158,-23.707964
140,162,-23.70797
49,192,-23.708582
8,27,-23.708887
20,36,-23.70983
2,17,-23.709848
102,136,-23.710052
161,173,-23.710363
20,145,-23.711172
0,56,-23.71303
53,112,-23.71311
58,88,-23.713388
42,184,-23.713617
14,162,-23.714252
127,162,-23.714745
38,173,-23.71612
88,134,-23.716597
79,187,-23.716629
4,141,-23.7172
108,126,-23.717321
17,91,-23.718023
57,140,-23.718023
79,103,-23.71815
149,177,-23.718546
73,126,-23.71919
65,103,-23.719854
17,164,-23.721706
111,120,-23.72188
0,134,-23.722242
142,191,-23.722258
52,173,-23.722326
141,187,-23.72421
28,77,-23.725916
15,147,-23.726177
120,184,-23.726408
161,184,-23.726572
59,192,-23.726788
29,68,-23.72745
127,192,-23.728075
22,162,-23.728617
109,158,-23.72893
126,135,-23.729109
126,163,-23.729177
165,174,-23.729536
113,155,-23.730124
42,109,-23.73052
7,192,-23.730532
44,165,-23.730661
20,113,-23.731394
44,151,-23.73199
113,177,-23.732172
98,133,-23.732183
88,138,-23.73224
44,110,-23.732744
9,44,-23.733532
166,189,-23.734186
22,149,-23.734297
51,126,-23.734774
71,115,-23.73507
54,58,-23.735235
118,120,-23.735474
12,161,-23.73575
55,100,-23.736036
50,140,-23.736639
110,144,-23.73859
6,82,-23.738691
109,120,-23.73904
3,98,-23.739159
142,146,-23.73991
79,131,-23.74029
83,88,-23.740543
170,189,-23.742222
147,177,-23.742239
56,136,-23.742897
136,170,-23.746046
6,55,-23.749035
113,141,-23.749727
74,104,-23.750647
130,188,-23.750656
50,131,-23.750893
68,154,-23.751059
68,131,-23.751902
0,118,-23.752386
19,47,-23.752756
108,144,-23.753775
17,130,-23.753971
69,142,-23.754036
50,51,-23.75454
60,108,-23.75505
49,142,-23.75723
0,73,-23.758492
65,122,-23.758627
60,103,-23.760012
88,140,-23.760057
58,161,-23.760746
98,173,-23.760794
135,159,-23.76142
122,149,-23.763105
29,130,-23.76475
112,135,-23.764782
31,132,-23.764948
30,56,-23.766567
120,163,-23.766607
172,176,-23.76668
75,90,-23.76768
104,191,-23.768456
73,100,-23.769375
9,155,-23.769712
50,124,-23.770071
178,190,-23.7713
4,6,-23.773233
149,187,-23.773542
42,60,-23.774725
156,158,-23.775347
60,144,-23.775465
104,152,-23.776033
52,160,-23.776312
126,176,-23.776558
146,192,-23.776964
50,182,-23.777033
42,153,-23.777044
60,177,-23.777437
175,176,-23.777937
16,159,-23.778006
0,170,-23.778086
160,185,-23.778725
54,74,-23.779303
74,91,-23.779383
6,182,-23.779428
67,144,-23.78022
25,150,-23.780403
91,99,-23.781563
17,65,-23.783203
52,143,-23.783257
49,52,-23.785284
34,100,-23.785418
113,140,-23.786903
21,171,-23.787313
135,157,-23.7877
88,133,-23.788013
132,192,-23.788305
161,177,-23.788698
91,159,-23.7887
2,173,-23.788792
33,182,-23.789103
159,164,-23.789415
33,177,-23.792334
30,145,-23.793516
109,136,-23.793676
0,103,-23.794199
74,142,-23.794268
52,132,-23.794641
39,46,-23.794676
25,73,-23.794828
7,65,-23.796026
6,22,-23.796349
44,166,-23.796957
147,176,-23.79717
97,136,-23.79779
20,187,-23.79802
30,170,-23.798326
130,153,-23.79962
19,52,-23.800623
60,100,-23.800676
120,159,-23.801767
34,164,-23.802237
22,130,-23.80271
74,98,-23.802835
128,136,-23.802942
153,158,-23.803207
2,34,-23.80364
55,135,-23.80425
7,161,-23.80513
31,128,-23.805819
34,57,-23.80585
54,188,-23.80622
0,58,-23.806593
102,135,-23.806866
104,125,-23.80816
15,165,-23.808502
57,177,-23.808811
0,163,-23.80919
79,175,-23.810087
0,17,-23.810272
7,142,-23.810606
160,178,-23.81072
0,160,-23.811167
53,134,-23.811327
19,192,-23.811575
18,166,-23.81198
120,187,-23.812353
9,149,-23.812792
